year,term,crn,subject,course,title,ap,a,am,bp,b,bm,cp,c,cm,dp,d,dm,f,w,professor
2017,Spring,63679,LIS,543,Sociotechnical Info Sys,1,10,6,2,2,0,0,0,0,0,0,0,0,0,"Darch, Peter T"
2017,Spring,65539,LIS,561,Information Modeling,1,17,3,2,2,0,0,0,0,0,0,0,0,0,"Schneider, Jodi A"
2017,Spring,59098,LIS,562,Metadata in Theory & Practice,0,6,14,2,1,2,0,0,0,0,0,0,1,0,"McDonough, Jerome P"
2017,Spring,65468,LIS,590,Comics: Advising Readers,1,22,0,0,0,0,0,0,0,0,1,0,0,0,"Tilley, Carol L"
2017,Spring,65591,LIS,590,Data Visualization,0,16,18,0,4,1,0,0,0,0,0,0,0,0,"Turk, Matthew J"
2017,Spring,36897,LLS,100,Intro Latina/Latino Studies,4,4,5,4,1,2,1,0,1,0,0,0,1,0,"Madarieta, Ethan"
2017,Spring,36898,LLS,100,Intro Latina/Latino Studies,7,6,8,2,2,0,0,0,0,1,0,0,0,0,"Madarieta, Ethan"
2017,Spring,36899,LLS,100,Intro Latina/Latino Studies,4,2,8,4,1,1,1,0,1,1,1,0,0,0,"Madarieta, Ethan"
2017,Spring,60382,LLS,265,Politics of Hip Hop,0,11,10,3,3,1,0,5,0,0,0,0,0,0,"Coyoca, Wilfred D"
2017,Spring,57159,LLS,355,Race and Mixed Race,3,11,4,3,4,2,0,1,0,0,0,0,0,0,"Dowling, Julie"
2017,Spring,63465,MACS,100,Intro to Popular TV & Movies,2,6,13,2,5,0,0,0,0,0,0,0,0,0,"Kozma, Alicia"
2017,Spring,63466,MACS,100,Intro to Popular TV & Movies,1,8,8,5,3,0,0,3,0,1,0,0,0,0,"Kozma, Alicia"
2017,Spring,63467,MACS,100,Intro to Popular TV & Movies,3,9,8,1,6,0,0,1,1,0,0,0,0,0,"Kozma, Alicia"
2017,Spring,63468,MACS,100,Intro to Popular TV & Movies,2,5,7,3,3,4,2,0,1,0,0,0,1,0,"Kozma, Alicia"
